batch_id,elapsed_minutes,parameter,predicted,actual,lower_limit,upper_limit,predicted_alert,actual_alert,outcome,ground_truth_scenario,ground_truth_severity
PAR-077,152,process_pressure,1.2054999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,153,process_pressure,1.2054000000000002,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,154,process_pressure,1.2067999999999999,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,155,process_pressure,1.2066,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,156,process_pressure,1.2086,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,157,process_pressure,1.2008999999999999,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,158,process_pressure,1.2037,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,159,process_pressure,1.2018999999999997,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,160,process_pressure,1.2033999999999998,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,161,process_pressure,1.2046999999999999,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,162,process_pressure,1.2055,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,163,process_pressure,1.1979000000000004,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,164,process_pressure,1.2016000000000002,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,165,process_pressure,1.2005999999999997,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,166,process_pressure,1.1989,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,167,process_pressure,1.1983999999999997,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,168,process_pressure,1.2008,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,169,process_pressure,1.2006999999999999,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,170,process_pressure,1.1985000000000001,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,171,process_pressure,1.2007000000000008,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,172,process_pressure,1.2003000000000004,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,173,process_pressure,1.2073000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,174,process_pressure,1.2060000000000004,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,175,process_pressure,1.2073000000000003,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,176,process_pressure,1.2053000000000003,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,177,process_pressure,1.2070999999999996,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,178,process_pressure,1.2073999999999996,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,179,process_pressure,1.2119999999999995,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,180,process_pressure,1.2120999999999993,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,181,process_pressure,1.2139999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,182,process_pressure,1.2148999999999994,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,183,process_pressure,1.2138999999999995,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,184,process_pressure,1.2091999999999998,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,185,process_pressure,1.2066999999999999,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,186,process_pressure,1.2041,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,187,process_pressure,1.2047999999999996,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,188,process_pressure,1.2057,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,189,process_pressure,1.2004999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,190,process_pressure,1.2074999999999994,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,191,process_pressure,1.2089999999999996,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,192,process_pressure,1.2086000000000003,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,193,process_pressure,1.2126000000000001,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,194,process_pressure,1.2172999999999998,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,195,process_pressure,1.2165000000000001,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,196,process_pressure,1.2154,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,197,process_pressure,1.2108999999999999,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,198,process_pressure,1.2133999999999994,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,199,process_pressure,1.2135,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,200,process_pressure,1.2112999999999998,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,201,process_pressure,1.2098999999999998,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,202,process_pressure,1.2008999999999999,1.14,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,203,process_pressure,1.2088999999999996,1.13,1.1,1.3,Normal,Warning,Missed,None,Normal
PAR-077,204,process_pressure,1.2082999999999997,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,205,process_pressure,1.2156999999999996,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,206,process_pressure,1.2140999999999993,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,207,process_pressure,1.2134999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,208,process_pressure,1.2129,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,209,process_pressure,1.2094999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,210,process_pressure,1.2100000000000002,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,211,process_pressure,1.2211999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,212,process_pressure,1.2181,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,213,process_pressure,1.2113999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,214,process_pressure,1.2067999999999999,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,215,process_pressure,1.2012000000000003,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,216,process_pressure,1.1999000000000002,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,217,process_pressure,1.2028,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,218,process_pressure,1.2016999999999998,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,219,process_pressure,1.2006000000000001,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,220,process_pressure,1.1986999999999997,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,221,process_pressure,1.1987,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,222,process_pressure,1.2028,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,223,process_pressure,1.2059000000000002,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,224,process_pressure,1.2025000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,225,process_pressure,1.2041,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,226,process_pressure,1.2001999999999997,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,227,process_pressure,1.2028999999999999,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,228,process_pressure,1.2021,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,229,process_pressure,1.2053000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,230,process_pressure,1.2047,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,231,process_pressure,1.2121,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,232,process_pressure,1.2135,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,233,process_pressure,1.2061999999999997,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,234,process_pressure,1.2089000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,235,process_pressure,1.2063000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,236,process_pressure,1.2073000000000003,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,237,process_pressure,1.2073999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,238,process_pressure,1.2057999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,239,process_pressure,1.2039999999999997,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,240,process_pressure,1.2045999999999997,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,241,process_pressure,1.2055999999999996,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,242,process_pressure,1.2064,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,243,process_pressure,1.2088,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,244,process_pressure,1.2059,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,245,process_pressure,1.2030999999999996,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,246,process_pressure,1.2029000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,247,process_pressure,1.2015,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,248,process_pressure,1.2015000000000002,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,249,process_pressure,1.2015999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,250,process_pressure,1.2020999999999997,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,251,process_pressure,1.2016999999999998,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,252,process_pressure,1.1988999999999999,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,253,process_pressure,1.1987999999999994,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,254,process_pressure,1.2011999999999996,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,255,process_pressure,1.1984999999999997,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,256,process_pressure,1.1988999999999996,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,257,process_pressure,1.1988,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,258,process_pressure,1.1970000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,259,process_pressure,1.1984000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,260,process_pressure,1.1961000000000004,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,261,process_pressure,1.1979000000000004,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,262,process_pressure,1.1940000000000006,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,263,process_pressure,1.1980000000000002,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,264,process_pressure,1.2040999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,265,process_pressure,1.2008000000000003,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,266,process_pressure,1.2014000000000005,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,267,process_pressure,1.2014000000000005,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,268,process_pressure,1.2030999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,269,process_pressure,1.1988999999999996,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,270,process_pressure,1.1993999999999998,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,271,process_pressure,1.1977999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,272,process_pressure,1.1983999999999992,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,273,process_pressure,1.1998999999999995,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,274,process_pressure,1.1965999999999999,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,275,process_pressure,1.2004999999999997,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,276,process_pressure,1.2015999999999996,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,277,process_pressure,1.204,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,278,process_pressure,1.2019999999999993,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,279,process_pressure,1.2043999999999995,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,280,process_pressure,1.205899999999999,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,281,process_pressure,1.204,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,282,process_pressure,1.1911999999999998,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,283,process_pressure,1.1933999999999998,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,284,process_pressure,1.1951999999999996,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,285,process_pressure,1.1970999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,286,process_pressure,1.1946999999999997,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,287,process_pressure,1.1907,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,288,process_pressure,1.1933999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,289,process_pressure,1.1959,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,290,process_pressure,1.1974000000000005,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,291,process_pressure,1.2107000000000003,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,292,process_pressure,1.2102000000000002,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,293,process_pressure,1.2012999999999996,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,294,process_pressure,1.2017999999999993,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,295,process_pressure,1.2040999999999995,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,296,process_pressure,1.2043,1.24,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,297,process_pressure,1.2040999999999997,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,298,process_pressure,1.2070999999999994,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,299,process_pressure,1.2126999999999994,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,300,process_pressure,1.2104999999999995,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,301,process_pressure,1.2017999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,302,process_pressure,1.2070999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,303,process_pressure,1.2016999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,304,process_pressure,1.2061999999999997,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,305,process_pressure,1.2083999999999988,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,306,process_pressure,1.2114999999999991,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,307,process_pressure,1.2055999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,308,process_pressure,1.2004999999999995,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,309,process_pressure,1.1952999999999994,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,310,process_pressure,1.1880999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,311,process_pressure,1.1817000000000002,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,312,process_pressure,1.1799000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,313,process_pressure,1.1818000000000002,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,314,process_pressure,1.1841000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,315,process_pressure,1.1816000000000004,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,316,process_pressure,1.1785000000000005,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,317,process_pressure,1.1763000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,318,process_pressure,1.1769000000000005,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,319,process_pressure,1.1828,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-077,150,flow_rate,48.58,47.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,151,flow_rate,48.519000000000005,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,152,flow_rate,48.498000000000005,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,153,flow_rate,47.881000000000014,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,154,flow_rate,47.99000000000001,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,155,flow_rate,47.83400000000002,48.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,156,flow_rate,48.19500000000001,48.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,157,flow_rate,48.31099999999999,48.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,158,flow_rate,48.37899999999999,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,159,flow_rate,48.467000000000006,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,160,flow_rate,48.775999999999975,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,161,flow_rate,48.76799999999999,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,162,flow_rate,48.717000000000006,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,163,flow_rate,48.67899999999997,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,164,flow_rate,48.84699999999997,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,165,flow_rate,48.64299999999999,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,166,flow_rate,48.43099999999998,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,167,flow_rate,48.34499999999999,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,168,flow_rate,48.437,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,169,flow_rate,48.10100000000001,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,170,flow_rate,47.817,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,171,flow_rate,48.62500000000001,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,172,flow_rate,48.60299999999998,50.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,173,flow_rate,48.51700000000001,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,174,flow_rate,48.369,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,175,flow_rate,48.452,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,176,flow_rate,48.196000000000005,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,177,flow_rate,48.51699999999999,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,178,flow_rate,48.40299999999999,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,179,flow_rate,48.448,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,180,flow_rate,48.604,50.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,181,flow_rate,49.07499999999999,50.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,182,flow_rate,48.778,50.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,183,flow_rate,48.89399999999997,50.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,184,flow_rate,48.81799999999999,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,185,flow_rate,48.693999999999996,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,186,flow_rate,48.458999999999996,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,187,flow_rate,48.55799999999999,49.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,188,flow_rate,48.373000000000005,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,189,flow_rate,48.24799999999999,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,190,flow_rate,48.502999999999986,50.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,191,flow_rate,48.611999999999995,50.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,192,flow_rate,48.904,50.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,193,flow_rate,49.082999999999984,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,194,flow_rate,49.298999999999985,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,195,flow_rate,49.09700000000001,49.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,196,flow_rate,49.004000000000026,49.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,197,flow_rate,48.912000000000006,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,198,flow_rate,48.74300000000001,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,199,flow_rate,48.77499999999999,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,200,flow_rate,48.70000000000001,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,201,flow_rate,48.689000000000014,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,202,flow_rate,48.556000000000004,46.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,203,flow_rate,48.83100000000003,46.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,204,flow_rate,48.80000000000001,46.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,205,flow_rate,49.06,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,206,flow_rate,49.08800000000002,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,207,flow_rate,49.060000000000045,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,208,flow_rate,48.92300000000002,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,209,flow_rate,48.861,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,210,flow_rate,48.93699999999999,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,211,flow_rate,49.20799999999996,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,212,flow_rate,49.07299999999997,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,213,flow_rate,48.65899999999996,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,214,flow_rate,48.504999999999974,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,215,flow_rate,48.41099999999997,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,216,flow_rate,48.41099999999997,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,217,flow_rate,48.39599999999999,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,218,flow_rate,48.305,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,219,flow_rate,48.27199999999999,48.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,220,flow_rate,48.445999999999984,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,221,flow_rate,48.52899999999999,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,222,flow_rate,48.51199999999998,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,223,flow_rate,48.6,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,224,flow_rate,48.359000000000016,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,225,flow_rate,48.268,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,226,flow_rate,48.18900000000001,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,227,flow_rate,48.313999999999986,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,228,flow_rate,48.327999999999996,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,229,flow_rate,48.381,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,230,flow_rate,48.287,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,231,flow_rate,49.238000000000014,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,232,flow_rate,49.166000000000004,47.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,233,flow_rate,48.8,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-077,234,flow_rate,48.809,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
